PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,GameUID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,PlayID,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
45,2025-10-20,13:17:20.48,9,3,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Bailey, Emma",100000001224,Right,PUR_BOI_SB,Undefined,1,Top,0,1,1,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,58.37818,5.070132,0.770501,781.980404,319.314204,4:45,1.98633,0.32383,5.30132,-40.0349,-2.11,2.705,1.8694,1.03719,53.86133,-5.705388,1.480782,0.443235,,,,,,,,,,,,-2.62315,-3.33894,-0.17546,50,0.58246,-0.89233,-87.3284,12.35475,-1.97708,15.04872,-34.69061,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,a345fee0-add8-11f0-be4b-cd08b4f7fef8,85.03948,4.51684,,,,,,,,,2025-10-20,17:17:20.48,2025-10-20T13:17:20.4830000-04:00,2025-10-20T17:17:20.4830000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,37.69536,-85.18163,7.52436,1.99194,7.40598,-17.34531,-0.32287,-1.17437,-0.98854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,f498a5ea-b031-4721-a675-b403df8f8e85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2025-10-20,13:17:29.79,9,4,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Bailey, Emma",100000001224,Right,PUR_BOI_SB,Undefined,1,Top,0,1,2,Fastball,,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,58.02811,3.721638,1.60857,792.507118,50.073993,7:45,2.02087,0.41319,5.23817,-41.01683,-2.72768,-4.47398,0.96786,1.06101,53.91558,-7.27631,0.434111,0.445358,,,,,,,,,,,,5.29965,-3.41402,-0.04182,50,0.91047,-2.89994,-86.86731,10.30658,3.96927,14.41624,-34.73104,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,a8d751b0-add8-11f0-be4b-cd08b4f7fef8,84.634,4.11253,,,,,,,,,2025-10-20,17:17:29.79,2025-10-20T13:17:29.7900000-04:00,2025-10-20T17:17:29.7900000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,37.75884,-84.81148,7.20812,2.02709,5.35374,-17.36552,-0.41501,-2.3339,1.98464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,78cb52c3-e922-4e6c-8347-e66333722f24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2025-10-20,13:18:04.80,10,1,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,60.80442,2.784739,-0.991816,1223.48107,292.304966,3:45,1.85629,0.45653,4.52536,-36.8977,0.15315,2.68878,0.5843,0.03904,55.22494,-7.011965,-0.299238,0.438097,,,,,,,,,,,,-3.1439,-0.17882,-0.66812,50,1.06583,1.82603,-91.38054,8.29321,-2.5274,19.62917,-32.3178,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,bdb8a020-add8-11f0-be4b-cd08b4f7fef8,86.03671,5.57948,,,,,,,,,2025-10-20,17:18:04.80,2025-10-20T13:18:04.8030000-04:00,2025-10-20T17:18:04.8030000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.46795,-88.86886,9.81459,1.86243,4.15793,-16.1589,-0.45516,1.50263,-1.2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,ecccfc20-0033-4af6-b41b-cc9bf59935f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2025-10-20,13:18:18.46,10,2,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,1,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,59.99685,4.516528,-2.649472,1311.276246,341.140624,5:15,1.94932,0.44196,4.52335,-39.11435,-1.52295,0.88445,1.62037,-1.19928,55.22281,-5.796639,-2.422399,0.441281,,,,,,,,,,,,-1.83736,-2.40248,-0.97953,50,0.78702,4.22836,-89.58976,11.19376,-1.4553,16.01464,-34.07695,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,c5df91f0-add8-11f0-be4b-cd08b4f7fef8,85.41591,4.77404,,,,,,,,,2025-10-20,17:18:18.46,2025-10-20T13:18:18.4600000-04:00,2025-10-20T17:18:18.4600000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.47226,-87.50486,8.00732,1.95552,6.75738,-17.03848,-0.44138,4.03889,-0.72765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,951b2635-b092-4c74-b0a6-b887e0df18c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2025-10-20,13:18:32.23,10,3,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,1,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,60.21252,2.316487,-1.904893,1283.951331,27.885629,7:00,1.94926,0.28629,4.53386,-36.08789,0.36142,-0.24602,0.4415,-0.96644,56.69354,-7.151771,-1.968252,0.434526,,,,,,,,,,,,-0.2798,0.29276,-0.66851,50,1.23619,2.96213,-89.80705,7.59969,-0.22832,13.11656,-31.93518,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,ce0e4bf0-add8-11f0-be4b-cd08b4f7fef8,86.74373,3.51899,,,,,,,,,2025-10-20,17:18:32.23,2025-10-20T13:18:32.2360000-04:00,2025-10-20T17:18:32.2360000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.46317,-88.10596,6.55828,1.95323,3.458,-15.96759,-0.28627,2.93252,-0.11416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2a96435c-92c6-47d7-9b3b-f38805cc199e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2025-10-20,13:18:48.17,10,4,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,2,1,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,60.17793,5.611013,-2.381588,1458.293848,9.679615,6:15,1.97123,0.31402,4.69533,-37.51825,-0.69984,-0.28024,2.47191,-1.24352,55.65232,-4.308296,-2.453799,0.436721,,,,,,,,,,,,-0.47075,-1.85228,-0.79893,50,0.5634,3.69848,-89.58771,12.92587,-0.37718,14.64619,-33.65818,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,d7962d50-add8-11f0-be4b-cd08b4f7fef8,86.30786,4.52561,,,,,,,,,2025-10-20,17:18:48.17,2025-10-20T13:18:48.1750000-04:00,2025-10-20T17:18:48.1750000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.30086,-87.65422,7.32309,1.9765,8.48254,-16.82909,-0.31397,3.64869,-0.18859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,8ea31a38-3ce0-465e-bb53-a1ad2f1517de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2025-10-20,13:19:22.24,10,5,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Bailey, Emma",100000001224,Right,PUR_BOI_SB,Undefined,1,Top,1,2,2,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,58.97034,3.927221,3.390706,2447.808706,4.348111,6:15,2.02189,0.48314,5.2867,-40.32301,-2.60921,-0.28906,1.15779,2.60956,53.87108,-6.939976,3.314984,0.441999,,,,,,,,,,,,1.65752,-3.12536,0.24624,50,0.88997,-5.26556,-88.41194,10.53715,1.2582,17.40983,-34.54643,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,ebe092f0-add8-11f0-be4b-cd08b4f7fef8,85.27716,5.09926,,,,,,,,,2025-10-20,17:19:22.24,2025-10-20T13:19:22.2420000-04:00,2025-10-20T17:19:22.2420000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,37.70614,-85.95698,8.70491,2.03236,5.66576,-17.27322,-0.48375,-5.08814,0.6291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,872b856f-e9e1-4ddb-9a46-5a45c7bbd30a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2025-10-20,13:19:40.04,10,6,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Bailey, Emma",100000001224,Right,PUR_BOI_SB,Undefined,1,Top,1,3,2,Fastball,,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,57.54627,4.854844,1.27836,736.583297,13.08513,6:30,2.0552,0.45143,5.22383,-41.10553,-2.26461,-0.74878,1.71876,1.20041,53.59932,-6.152546,1.082138,0.448555,,,,,,,,,,,,1.19453,-3.21937,-0.17394,50,0.69774,-1.9938,-85.89181,11.95833,0.88234,13.14328,-34.55204,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,f6944a20-add8-11f0-be4b-cd08b4f7fef8,84.03072,3.94695,,,,,,,,,2025-10-20,17:19:40.04,2025-10-20T13:19:40.0420000-04:00,2025-10-20T17:19:40.0420000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,37.77337,-84.00005,6.57164,2.06104,6.98511,-17.27602,-0.45177,-1.8668,0.44117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,740c9aa4-0cac-4e7a-a9ed-7cbed321891c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2025-10-20,13:19:55.11,11,1,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Bailey, Emma",100000001224,Right,PUR_BOI_SB,Undefined,1,Top,2,0,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,57.76007,5.624679,1.709173,876.740567,62.884908,8:00,2.01981,0.17578,5.16438,-40.5203,-1.03476,-4.3587,2.23146,0.89928,52.70809,-5.275764,0.570241,0.452262,,,,,,,,,,,,5.21756,-2.35721,0.21117,50,0.52338,-2.99825,-86.41129,12.95266,3.80603,15.98927,-33.89355,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,ff7711e0-add8-11f0-be4b-cd08b4f7fef8,83.34199,5.05198,,,,,,,,,2025-10-20,17:19:55.11,2025-10-20T13:19:55.1110000-04:00,2025-10-20T17:19:55.1110000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,37.83049,-84.12935,7.99463,2.02677,8.11548,-16.94677,-0.17797,-2.45507,1.90301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,996a004e-f976-4bf4-b120-3a45bd7be297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2025-10-20,13:20:10.63,11,2,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Bailey, Emma",100000001224,Right,PUR_BOI_SB,Undefined,1,Top,2,0,1,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,57.17388,6.673167,1.578536,2871.122328,330.464575,5:00,2.03438,0.51028,5.24736,-43.48325,-3.38654,2.57677,2.66364,1.72635,52.29398,-5.008151,2.252495,0.455749,,,,,,,,,,,,-2.15169,-5.29815,-0.18818,50,0.27191,-2.09695,-85.35228,14.78266,-1.53868,15.09713,-35.96275,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,08c126f0-add9-11f0-be4b-cd08b4f7fef8,82.70436,4.87989,,,,,,,,,2025-10-20,17:20:10.63,2025-10-20T13:20:10.6330000-04:00,2025-10-20T17:20:10.6330000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,37.7492,-83.15713,7.54857,2.04118,9.55361,-17.98138,-0.50935,-2.32067,-0.76934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,c859fb3f-b918-40d1-b50f-9a35514cae5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2025-10-20,13:20:43.03,11,3,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,2,0,2,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,59.99172,2.823213,0.221111,1335.337027,323.761158,4:45,1.90073,0.99919,4.6198,-37.39774,-0.0961,0.86953,0.6071,1.2143,55.30521,-7.082385,0.44576,0.439577,,,,,,,,,,,,-0.81543,-0.44886,-0.9589,50,1.07902,-0.26329,-89.93775,8.44632,-0.64766,16.72456,-32.53056,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,1c039270-add9-11f0-be4b-cd08b4f7fef8,85.74697,4.68651,,,,,,,,,2025-10-20,17:20:43.03,2025-10-20T13:20:43.0310000-04:00,2025-10-20T17:20:43.0310000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.37575,-87.74951,8.36228,1.90568,4.19004,-16.26528,-0.99889,-0.34803,-0.32383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,b99100bb-a926-4e6d-b518-9dcb7b9fd4e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2025-10-20,13:21:01.76,11,4,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,2,1,2,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,60.02551,4.063996,1.114897,1389.358975,352.579367,5:45,1.93783,0.8315,4.7306,-36.25002,0.17185,0.08673,1.53586,1.55592,56.18743,-5.51798,1.137334,0.434363,,,,,,,,,,,,0.22882,-0.47382,-0.60373,50,0.84386,-1.73235,-89.47751,10.44378,0.18495,13.28327,-32.55699,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,2724d880-add9-11f0-be4b-cd08b4f7fef8,86.77642,3.83808,,,,,,,,,2025-10-20,17:21:01.76,2025-10-20T13:21:01.7640000-04:00,2025-10-20T17:21:01.7640000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.2667,-87.71837,6.64163,1.94146,6.13216,-16.2785,-0.83153,-1.70785,0.09247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,267a1e8c-1745-493d-a913-88aae522adbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2025-10-20,13:21:17.83,11,5,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,2,2,2,Fastball,,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,61.43097,6.006211,0.00424,1336.958463,1.882914,6:00,1.87802,0.75376,4.36336,-39.9699,-4.06461,-0.16362,2.46325,0.74288,56.83681,-4.446795,-0.037604,0.431271,,,,,,,,,,,,0.16717,-5.34807,-0.75213,50,0.43404,-0.0223,-91.40411,13.84727,0.13974,14.96725,-36.64474,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,30c068f0-add9-11f0-be4b-cd08b4f7fef8,87.39845,4.59416,,,,,,,,,2025-10-20,17:21:17.83,2025-10-20T13:21:17.8380000-04:00,2025-10-20T17:21:17.8380000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.6338,-89.52357,7.48363,1.88461,9.2431,-18.32237,-0.75383,-0.00474,0.06987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,e4bee2fd-d283-4ef9-802a-c96912c0200b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2025-10-20,13:21:33.75,12,1,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,0,0,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,60.75481,5.289313,0.428055,1232.933156,10.453751,6:15,1.90257,0.99461,4.56164,-37.67494,-1.42815,-0.43287,2.19053,1.23513,56.29052,-4.637286,0.316699,0.433317,,,,,,,,,,,,0.57732,-2.44154,-0.90603,50,0.58326,-0.71821,-90.52262,12.4687,0.47317,14.72957,-34.17505,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,3a42cc10-add9-11f0-be4b-cd08b4f7fef8,86.98578,4.46429,,,,,,,,,2025-10-20,17:21:33.75,2025-10-20T13:21:33.7520000-04:00,2025-10-20T17:21:33.7520000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.43461,-88.62076,7.36478,1.90833,8.05606,-17.08752,-0.99482,-0.65712,0.23658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,cc91c76c-822c-44e5-b3d8-52386c4e0d51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2025-10-20,13:40:51.26,12,2,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,0,0,1,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,58.83735,2.447203,-0.86287,1470.861422,141.290539,10:45,1.99568,0.43281,4.82018,-32.54084,5.22437,-3.45185,0.8553,-0.40853,55.03534,-6.209816,-1.75888,0.4423,,,,,,,,,,,,3.35335,5.38079,-0.59065,50,1.24963,0.97598,-87.90426,7.41248,2.60183,13.43627,-27.99912,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,ec2fe410-addb-11f0-be4b-cd08b4f7fef8,85.21909,3.80201,,,,,,,,,2025-10-20,17:40:51.26,2025-10-20T13:40:51.2670000-04:00,2025-10-20T17:40:51.2670000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.1752,-86.07785,6.71814,1.99854,3.60652,-13.99956,-0.43394,1.32966,1.30092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,47625bb1-88d0-48d0-979d-696fa28b774e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2025-10-20,13:41:06.42,12,3,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,0,0,1,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,59.41355,6.85293,-3.262333,1528.38661,160.422077,11:15,2.04225,0.49567,4.9669,-30.73478,6.76725,-2.07236,3.88872,-1.76417,54.67932,-1.371147,-3.79877,0.440757,22.68983,1.037953,75.182217,1514.204581,,,,18.60959,17.29071,82.501641,0.5283,1.11799,5.53717,-1.1659,50,0.36414,4.81837,-88.18338,14.15487,0.86696,14.31945,-27.88023,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,f544b850-addb-11f0-be4b-cd08b4f7fef8,85.51759,4.73423,,,,3.84622,,,,,2025-10-20,17:41:06.42,2025-10-20T13:41:06.4220000-04:00,2025-10-20T17:41:06.4220000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.02739,-86.21732,7.15973,2.04482,10.32691,-13.94012,-0.49616,4.9374,0.43348,97.315263,-2.33316,8.51337,0.94604,,,,,,,3.84441,0.50187,-14.73962,,,,,,,2.09755,32.11683,-2.20715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,31c4c5bc-9528-41d6-8859-93c0fe804e99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2025-10-20,13:41:22.14,12,4,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,0,1,1,Curveball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,59.30083,5.270658,-1.115297,1456.40163,147.560437,11:00,2.02676,0.62912,4.67162,-33.30947,4.57335,-2.29795,2.65675,-0.28098,54.8503,-3.574222,-1.70789,0.442989,,,,,,,,,,,,2.01662,3.73866,-0.84414,50,0.71418,1.49806,-88.33474,11.80428,1.57221,14.14457,-29.25928,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,fe97f520-addb-11f0-be4b-cd08b4f7fef8,85.08669,4.45052,,,,,,,,,2025-10-20,17:41:22.14,2025-10-20T13:41:22.1470000-04:00,2025-10-20T17:41:22.1470000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.32309,-86.44476,7.07228,2.03026,7.89469,-14.62964,-0.62993,1.70814,0.78611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,0ce64302-8b77-44ec-8e60-6aa070d16392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
