PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,GameUID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,PlayID,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
58,2025-10-24,17:40:25.53,6,6,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Sarago, Kate",1000000001388,Right,PUR_BOI_SB,Undefined,1,Bottom,0,2,2,Riseball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,64.76249,4.192006,0.793291,1793.772259,170.008741,11:45,1.65814,-0.05003,5.27865,-19.97202,11.07217,-1.79083,2.65502,0.30342,59.09676,-1.298927,0.323077,0.401016,47.43292,48.053699,161.269835,1670.408194,,,,,26.75,,,2.22551,10.79501,0.2315,50,0.58591,-1.55223,-97.1181,9.78955,2.0517,20.12703,-22.22207,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,0d909930-b122-11f0-baed-39b30ccfe148,93.9924,5.66573,,,,26.91212,,2.00385,2.65731,-0.29926,2025-10-24,21:40:25.53,2025-10-24T17:40:25.5370000-04:00,2025-10-24T21:40:25.5370000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.71594,-94.53804,10.06351,1.65823,6.94093,-11.11104,0.04937,-1.28923,1.02585,322.324471,2.00385,-44.03905,0.73873,0.95352,-0.31309,0.0916,-0.01543,0.00541,-0.0011,2.65731,51.74283,-22.96028,2.30483,-0.47212,0.07147,-0.00933,0.00237,0.0001,-0.29926,14.93224,-4.88635,0.81395,-0.15967,0.00839,-0.00147,-0.00041,0.00061,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,4e1aea48-3c2b-4e09-bc6f-b51c59badf2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2025-10-24,17:40:48.87,6,7,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Sarago, Kate",1000000001388,Right,PUR_BOI_SB,Undefined,1,Bottom,0,2,2,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,64.49455,5.862381,-2.164439,1519.774438,135.487588,10:30,1.69649,0.00427,5.55566,-25.43785,5.38264,-4.47075,3.2785,-1.72994,59.12058,-1.083243,-3.343766,0.399569,,,,,,,,,,,,4.04512,4.34331,-0.44999,50,0.18624,3.11628,-96.29848,13.31243,3.70122,18.52242,-28.20001,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,1b7a7520-b122-11f0-baed-39b30ccfe148,94.33285,5.37397,,,,,,,,,2025-10-24,21:40:48.87,2025-10-24T17:40:48.8770000-04:00,2025-10-24T21:40:48.8770000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.43849,-93.85125,9.26121,1.69898,9.58658,-14.1,-0.00596,3.60529,1.85061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,f8685689-4fb1-43c4-88c6-4e0bac8e1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2025-10-24,17:41:09.90,6,8,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Sarago, Kate",1000000001388,Right,PUR_BOI_SB,Undefined,1,Bottom,0,3,2,Curveball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,65.25606,4.171188,-1.557603,1501.656515,125.270179,10:15,1.71019,0.21655,5.28518,-27.20053,3.15244,-3.2863,2.09168,-1.04433,60.06846,-3.189574,-2.41984,0.396526,56.24853,14.228204,166.810606,1398.899853,,,,88.0936,27.24559,164.337249,1.144332,2.98477,2.41331,-0.52922,50,0.59409,2.26829,-97.69449,10.68657,2.81286,18.95997,-29.89974,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,280e0fe0-b122-11f0-baed-39b30ccfe148,95.05662,5.18759,,,,7.16185,,1.2148,1.87841,1.16941,2025-10-24,21:41:09.90,2025-10-24T17:41:09.9090000-04:00,2025-10-24T21:41:09.9090000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.71063,-95.2796,9.47999,1.71269,6.8783,-14.94987,-0.2175,2.62656,1.40643,33.785618,1.23921,-78.13587,2.54035,,,,,,,1.90854,19.91982,-18.88623,,,,,,,1.15175,18.45457,1.16816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,30cdffcd-1a2a-4e2f-a5f1-b0bda9d1d79b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2025-10-24,17:41:32.90,6,9,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Sarago, Kate",1000000001388,Right,PUR_BOI_SB,Undefined,1,Bottom,0,3,2,Other,,BallCalled,Walk,Undefined,Undefined,0,0,,64.77385,2.629022,1.888158,1513.771076,146.859078,11:00,1.69402,0.11135,5.91802,-22.1621,7.42811,-4.33063,1.48573,0.92622,59.83055,-3.506857,0.730612,0.391512,,,,,,,,,,,,5.39445,7.90867,0.3452,50,0.88865,-3.74296,-97.13131,7.65633,5.04138,18.30035,-24.78298,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,35b898e0-b122-11f0-baed-39b30ccfe148,96.27394,4.9433,,,,,,,,,2025-10-24,21:41:32.90,2025-10-24T17:41:32.9020000-04:00,2025-10-24T21:41:32.9020000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.07582,-94.66498,9.15018,1.69543,4.31633,-12.39149,-0.11345,-3.06353,2.52069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,59a927a3-ff92-4b1a-a3e6-f2cf5e043a87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2025-10-24,17:44:54.75,7,1,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,1,Bottom,0,0,0,Riseball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,63.39531,3.909893,1.546458,1687.0629,166.234135,11:30,1.67563,0.05913,5.361,-20.85895,11.50934,-2.57748,2.41396,0.82225,57.66151,-1.847339,0.868446,0.409479,,,,,,,,,,,,3.33075,11.39272,0.28944,50,0.64768,-2.84745,-95.09334,9.25576,2.93332,19.76733,-22.14076,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,ae11ec60-b122-11f0-baed-39b30ccfe148,92.04984,5.7338,,,,,,,,,2025-10-24,21:44:54.75,2025-10-24T17:44:54.7520000-04:00,2025-10-24T21:44:54.7520000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.63077,-92.48637,9.88367,1.67581,6.33578,-11.07038,-0.06058,-2.4606,1.46666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,a4e059f8-b716-4667-a3f4-bbfcd97ffa45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2025-10-24,17:45:10.88,7,2,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,1,Bottom,0,0,1,Riseball,,BallCalled,Undefined,Undefined,Undefined,0,0,,64.67836,3.295696,2.821385,1661.916348,177.062155,12:00,1.6813,0.01182,5.50053,-19.74643,10.90008,-0.51469,2.11609,1.74718,59.30306,-2.152253,2.68567,0.398439,,,,,,,,,,,,1.57264,11.14741,0.60738,50,0.78109,-4.83309,-96.87051,8.31388,1.45155,19.16988,-21.88499,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,b7a8c1e0-b122-11f0-baed-39b30ccfe148,94.60022,5.37529,,,,,,,,,2025-10-24,21:45:10.88,2025-10-24T17:45:10.8840000-04:00,2025-10-24T21:45:10.8840000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.49177,-94.36277,9.58494,1.68142,5.45096,-10.9425,-0.01245,-4.64321,0.72577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,07d8c0ca-35d4-4c55-92f2-e74df140f7d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2025-10-24,17:45:28.36,7,3,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,1,Bottom,2,1,1,Curveball,,InPlay,Undefined,FlyBall,Out,1,0,,63.92625,4.055812,-1.001808,1635.802465,134.410287,10:30,1.67645,0.09163,5.41621,-25.69328,5.74036,-4.97122,2.1002,-0.95508,58.75621,-2.949138,-2.31131,0.403524,50.38791,34.763549,-16.80933,2405.797138,,,,127.22751,119.3452,-25.930565,2.809051,5.06461,5.21331,-0.27397,50,0.57742,1.07889,-95.83438,10.18545,4.57672,18.7169,-27.46295,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,c2070610-b122-11f0-baed-39b30ccfe148,93.40827,5.17004,,,,29.59589,,1.66829,2.07072,0.96619,2025-10-24,21:45:28.36,2025-10-24T17:45:28.3640000-04:00,2025-10-24T21:45:28.3640000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.58007,-93.37721,9.35845,1.67792,6.58009,-13.73147,-0.09289,1.67972,2.28836,142.908113,1.66827,58.11824,-10.49257,2.279,-0.47392,0.12719,-0.03856,0.00716,-0.00049,2.07066,42.14122,-17.2709,1.09091,-0.19682,0.01001,0.00842,-0.00127,-6E-05,0.96623,-17.55905,-1.68826,0.41972,-0.08405,0.02734,-0.01186,0.00302,-0.0003,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,73a9860a-8165-4219-a563-3aa79cc06ac7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2025-10-24,17:48:10.21,1,1,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,2,Top,0,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,62.13946,6.90026,1.616274,1046.45385,35.482177,7:15,1.94189,0.3341,5.32761,-37.05356,-3.44083,-3.10398,3.24344,1.09845,56.99976,-3.052296,0.802692,0.417276,,,,,,,,,,,,3.83772,-5.29587,0.0322,50,0.16524,-2.94757,-92.56885,15.69897,3.2589,16.56816,-36.67119,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,228a0e10-b123-11f0-baed-39b30ccfe148,90.3298,5.1397,,,,,,,,,2025-10-24,21:48:10.21,2025-10-24T17:48:10.2180000-04:00,2025-10-24T21:48:10.2180000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.6687,-90.33481,8.28408,1.9487,10.75425,-18.33559,-0.33562,-2.50814,1.62945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.19631,,0.732723,,-2.6591,2.98296,-1.15234,-2.39983,4.7663,0.17657,,,,-2.34052,90.01971,-8.77233,4.78871,7.32457,-13.06031,0.17544,-1.90212,0.17158,High,High,High,,,High,High,High,56c247cf-582a-453e-8a72-7125daf2ace1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2025-10-24,17:48:40.01,1,2,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,2,Top,0,1,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,62.19005,5.447025,1.514111,1047.781663,19.34766,6:45,2.00719,0.42119,5.13838,-36.18789,-2.57327,-1.20984,2.46799,1.2837,57.47158,-4.232697,1.198157,0.417288,,,,,,,,,,,,1.77221,-3.86811,-0.09309,50,0.57756,-2.58363,-92.78886,13.19195,1.51967,16.01161,-35.491,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,34596190-b123-11f0-baed-39b30ccfe148,90.32724,4.71847,,,,,,,,,2025-10-24,21:48:40.01,2025-10-24T17:48:40.0160000-04:00,2025-10-24T21:48:40.0160000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.85829,-90.66948,8.0058,2.0128,8.49419,-17.7455,-0.42176,-2.38248,0.75983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5c4dcebb-8a71-4a82-b5b2-5784668a341e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2025-10-24,17:48:56.67,1,3,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,2,Top,0,1,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,61.44095,5.733631,1.43446,988.250723,18.727605,6:30,2.01175,0.52391,4.96351,-36.25222,-1.1526,-0.73035,2.66874,1.38006,56.27036,-3.950484,1.244694,0.426405,,,,,,,,,,,,1.27039,-2.48354,-0.22047,50,0.55383,-2.37044,-91.73546,13.34674,1.05328,16.99045,-34.23315,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,3e40ef20-b123-11f0-baed-39b30ccfe148,88.39581,5.17059,,,,,,,,,2025-10-24,21:48:56.67,2025-10-24T17:48:56.6720000-04:00,2025-10-24T21:48:56.6720000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,38.03143,-89.49129,8.49522,2.0181,8.82509,-17.11657,-0.52438,-2.23132,0.52664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,8e101d1b-9918-4c4b-893e-50ef63d059fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2025-10-24,17:49:24.11,1,4,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,2,Top,0,2,1,Riseball,,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,61.90596,6.355288,0.389738,951.591366,149.229829,11:00,1.86399,0.29918,4.87527,-28.48368,6.72961,-3.34784,3.57892,0.2699,55.91201,-1.32542,-0.478168,0.427095,,,,,,,,,,,,3.58788,5.18122,-0.20228,50,0.33359,-0.95167,-92.47799,13.58976,2.97969,19.0506,-27.87114,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,4e9d2aa0-b123-11f0-baed-39b30ccfe148,88.25305,5.99395,,,,,,,,,2025-10-24,21:49:24.11,2025-10-24T17:49:24.1120000-04:00,2025-10-24T21:49:24.1120000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,38.1163,-89.99664,9.5253,1.86725,9.95953,-13.93557,-0.30096,-0.56356,1.48984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,f6589909-02ed-41d8-8303-c1593464b9f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2025-10-24,17:49:41.59,1,5,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,2,Top,0,2,2,Riseball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,63.20861,5.646812,1.716939,1028.454237,138.535677,10:30,1.95326,0.17764,4.87781,-30.29651,3.22827,-1.9587,3.05947,1.11468,57.48466,-2.476919,1.209282,0.41673,55.34452,35.084794,-144.729937,1941.430899,,,,,26.43037,,,2.69114,1.8474,0.18886,50,0.56056,-3.03313,-94.46641,12.90475,2.34668,19.07944,-30.56312,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,590c85d0-b123-11f0-baed-39b30ccfe148,90.44818,5.72394,,,,18.83798,,2.93713,3.08313,-0.9456,2025-10-24,21:49:41.59,2025-10-24T17:49:41.5950000-04:00,2025-10-24T21:49:41.5950000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,38.11637,-92.03497,9.53972,1.95693,9.00986,-15.28156,-0.17862,-2.73407,1.17334,44.502741,2.94213,-54.38477,2.00204,,,,,,,3.0981,46.2039,-24.56225,,,,,,,-0.956,-38.0401,8.97836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,9a133ed5-51e0-4a7d-8b18-7eeb44703fa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2025-10-24,17:50:03.02,1,6,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,2,Top,0,2,2,Curveball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,63.4784,3.917502,-0.447319,1157.196571,145.216031,10:45,1.96814,0.25207,4.75831,-29.22887,4.27461,-2.21532,2.05426,-0.22005,57.56681,-3.932668,-1.020814,0.416597,55.9701,23.099652,-40.366592,3205.229589,,,,121.49232,119.60815,-49.067491,2.004693,2.14591,3.31276,-0.33123,50,0.95545,0.51033,-95.34617,9.94372,1.88393,20.96827,-29.26569,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,65bea510-b123-11f0-baed-39b30ccfe148,90.47694,5.91159,,,,17.00718,,3.28931,2.3207,0.23579,2025-10-24,21:50:03.02,2025-10-24T17:50:03.0250000-04:00,2025-10-24T21:50:03.0250000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,38.23727,-92.72327,10.48413,1.97034,6.28289,-14.63284,-0.25265,0.74599,0.94196,114.772338,3.28931,57.53141,-13.56598,2.85533,-0.60797,0.08801,-0.00851,-0.00018,0.00014,2.3207,32.20597,-18.74488,1.34203,-0.20236,0.0331,-0.00395,0.00098,-0.00015,0.23578,-48.90373,0.8323,0.6959,-0.28558,0.07097,-0.01124,0.0008,2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,4c159189-089f-44cd-88c3-5bd325d926ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2025-10-24,17:50:29.15,1,7,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,2,Top,0,2,2,Riseball,,BallCalled,Undefined,Undefined,Undefined,0,0,,63.40981,6.576322,2.043408,1057.983686,132.897188,10:30,1.96679,0.33031,5.01753,-27.93202,5.808,-4.97713,3.8573,1.2202,56.58804,-1.002374,0.749318,0.418065,,,,,,,,,,,,6.01768,3.89,0.12165,50,0.37617,-3.86992,-94.88938,14.24678,5.17966,22.0583,-28.82576,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,755bfd60-b123-11f0-baed-39b30ccfe148,90.1592,6.82177,,,,,,,,,2025-10-24,21:50:29.15,2025-10-24T17:50:29.1590000-04:00,2025-10-24T21:50:29.1590000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.97291,-92.05108,11.02915,1.97072,10.53769,-14.41288,-0.33342,-3.20344,2.58983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,9e9943a6-a2f7-43ef-b5c0-374190f20037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2025-10-24,17:50:46.50,1,8,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,2,Top,0,3,2,Fastball,,BallCalled,Walk,Undefined,Undefined,0,0,,63.45171,6.568342,0.93666,1029.717933,53.686558,7:45,2.0016,0.42043,5.3707,-34.41781,-2.16969,-4.20114,3.30367,0.66239,57.98006,-2.713239,-0.166766,0.408718,,,,,,,,,,,,4.80445,-4.01268,-0.1928,50,0.30944,-2.01535,-94.72027,15.19503,4.24361,18.21196,-35.7183,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,7fafba40-b123-11f0-baed-39b30ccfe148,92.22119,5.47165,,,,,,,,,2025-10-24,21:50:46.50,2025-10-24T17:50:46.5050000-04:00,2025-10-24T21:50:46.5050000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.62505,-92.31027,9.10598,2.00747,10.4684,-17.85915,-0.42234,-1.45379,2.1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,cfcd3e85-41b3-4c0e-8676-08095cf2dd01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2025-10-24,17:51:11.28,2,1,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Campbell, Ashlynn",100000001219,Right,PUR_BOI_SB,Undefined,2,Top,0,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,1,,63.42451,4.448971,2.380063,1094.829057,49.672055,7:45,1.96144,0.38857,5.14454,-35.17718,-2.83469,-4.36941,1.8676,1.53899,58.54887,-4.968823,1.23844,0.409315,,,,,,,,,,,,5.4152,-3.85272,0.14192,50,0.75458,-4.41883,-94.80051,11.66035,4.82547,17.30588,-35.60718,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,8e8f40d0-b123-11f0-baed-39b30ccfe148,92.08652,4.87564,,,,,,,,,2025-10-24,21:51:11.28,2025-10-24T17:51:11.2890000-04:00,2025-10-24T21:51:11.2890000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.85192,-92.55631,8.65294,1.96729,7.04287,-17.80359,-0.39053,-3.79307,2.41273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.53292,1.852686,0.736768,1.115918,-2.30982,1.5096,-1.61576,-2.27659,4.57671,0.2168,84.85212,-0.40397,1.3786,-2.21209,87.03286,-8.16637,4.62347,11.91599,-14.78658,0.19522,-0.84122,1.73419,High,High,High,,,High,High,High,44b3e7cd-5aad-4a0a-8044-ee4d8b7a120a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
