PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,GameUID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,PlayID,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
11,2025-10-26,14:39:57.06,3,4,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Poe, Addy",100000004090,Right,DEP_BLU_SB,Undefined,1,Top,2,1,2,Other,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,65.76764,4.934927,1.590149,1632.061169,127.233958,10:15,1.69042,0.17544,5.94883,-23.71604,5.10662,-5.698,2.79211,0.68984,60.43936,-1.615985,0.067222,0.386401,52.22675,38.266182,172.349375,1668.195319,,,,,25.91589,,,6.85532,4.4702,0.22611,50,0.34727,-3.46741,-98.45973,11.95079,6.56672,19.15758,-27.89201,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,2c1739c0-b29b-11f0-8ec5-a97c37129981,97.54742,5.32827,,,,20.51417,,3.0521,2.77556,-0.68893,2025-10-26,18:39:57.06,2025-10-26T14:39:57.0642944-04:00,2025-10-26T18:39:57.0642944Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.04632,-95.90619,9.57879,1.69243,8.23302,-13.94601,-0.17773,-2.59213,3.28336,346.481201,3.05455,-59.67377,2.65875,,,,,,,2.78843,47.08826,-22.70854,,,,,,,-0.68676,7.94744,-1.59978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,a8bfc328-ca55-4cbd-a9f8-7b6803497009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2025-10-26,14:40:17.99,3,5,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Poe, Addy",100000004090,Right,DEP_BLU_SB,Undefined,1,Top,2,1,2,Changeup,,BallCalled,Undefined,Undefined,Undefined,0,0,,55.58301,0.517038,0.595775,1621.135101,152.130553,11:00,1.88134,0.04412,5.3902,-28.42505,13.06938,-6.26981,-0.16078,-0.102,51.47558,-7.240633,-1.058545,0.463625,,,,,,,,,,,,7.08792,14.64198,0.12935,50,1.52295,-1.52933,-83.54924,4.05094,4.85804,14.43773,-22.13849,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,38937bf0-b29b-11f0-8ec5-a97c37129981,81.29949,4.10743,,,,,,,,,2025-10-26,18:40:17.99,2025-10-26T14:40:17.9958784-04:00,2025-10-26T18:40:17.9958784Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.60559,-81.37924,7.21887,1.88175,0.72351,-11.06925,-0.04564,-0.79916,2.42902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,101e7b1d-513d-49aa-9745-766f8d7f5bc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2025-10-26,14:40:41.06,3,6,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Poe, Addy",100000004090,Right,DEP_BLU_SB,Undefined,1,Top,2,2,2,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,64.73389,4.260704,-1.780853,1400.145361,122.256923,10:00,1.79947,0.03734,5.78938,-25.7412,3.86268,-5.0504,2.32234,-1.49643,60.39065,-2.773619,-3.123946,0.391603,,,,,,,,,,,,5.03441,3.51473,-0.39745,50,0.60864,2.36101,-96.64371,10.84641,4.73213,15.92627,-28.87035,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,465eac50-b29b-11f0-8ec5-a97c37129981,96.25176,4.34324,,,,,,,,,2025-10-26,18:40:41.06,2025-10-26T14:40:41.0675200-04:00,2025-10-26T18:40:41.0675200Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.20663,-94.51194,7.96313,1.80183,6.98203,-14.43517,-0.03903,2.99442,2.36607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,062c3ae7-4a8c-4886-b258-524354e4de7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2025-10-26,14:41:01.08,3,7,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Poe, Addy",100000004090,Right,DEP_BLU_SB,Undefined,1,Top,2,3,2,Other,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,65.05408,3.573111,1.097613,1424.640704,126.085666,10:15,1.78015,0.03612,5.89812,-25.22887,3.88831,-4.38595,1.90647,0.35433,60.60395,-3.352115,-0.074196,0.38837,47.41033,31.539394,49.210364,3163.483941,,,,116.07188,112.42912,58.499213,2.534053,5.27737,3.62528,0.24719,50,0.73344,-2.4574,-97.35653,9.74476,5.01382,16.72849,-28.72982,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,52378290-b29b-11f0-8ec5-a97c37129981,97.05283,4.45013,,,,23.588,,1.73743,2.01738,-0.3178,2025-10-26,18:41:01.08,2025-10-26T14:41:01.0816000-04:00,2025-10-26T18:41:01.0816000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.09926,-95.114,8.36425,1.78162,5.89341,-14.36491,-0.03719,-1.78528,2.50691,218.696089,1.7374,38.71785,-9.79773,2.25233,-0.53931,0.1869,-0.0688,0.0152,-0.0013,2.0174,36.37095,-16.02385,0.57541,0.11007,-0.16094,0.07548,-0.01493,0.00097,-0.3178,44.86972,-3.94781,1.12452,-0.35676,0.16374,-0.06724,0.01571,-0.00147,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,4e0bf00d-7ef7-44a3-9094-fccf42244857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2025-10-26,14:41:23.70,3,8,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Poe, Addy",100000004090,Right,DEP_BLU_SB,Undefined,1,Top,2,3,2,Curveball,,StrikeSwinging,Strikeout,Undefined,Undefined,1,0,,64.84039,4.019847,-2.06481,1601.62494,110.475464,9:45,1.76085,0.14677,6.11325,-26.66269,2.59114,-4.9024,2.03324,-1.54058,59.95252,-3.347734,-3.380133,0.389281,,,,,,,,,,,,4.76492,2.08886,-0.58166,50,0.58224,2.86257,-97.16342,10.70603,4.45692,18.2846,-30.22022,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,5fba1130-b29b-11f0-8ec5-a97c37129981,96.82587,4.88788,,,,,,,,,2025-10-26,18:41:23.70,2025-10-26T14:41:23.7075456-04:00,2025-10-26T18:41:23.7075456Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.88231,-94.6627,9.1423,1.76384,6.57292,-15.11011,-0.14847,3.47212,2.22846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,36f2c13c-d13f-479b-86a2-4b998a24d9b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2025-10-26,14:43:16.66,1,1,"Nigey, Bella",100000004074,Right,DEP_BLU_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,1,Bottom,0,0,0,Riseball,,BallCalled,Undefined,Undefined,Undefined,0,0,,60.46873,6.485067,0.941895,1548.718594,110.079911,9:45,1.71639,0.34342,6.22564,-30.27962,3.15929,-6.43292,3.2128,0.38865,55.92117,-1.883138,-0.789068,0.416196,,,,,,,,,,,,7.52012,2.12394,-0.07444,50,-0.09,-2.28205,-90.16164,14.44513,6.11322,14.63138,-30.44748,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,a321ed30-b29b-11f0-8ec5-a97c37129981,90.56426,4.54756,,,,,,,,,2025-10-26,18:43:16.66,2025-10-26T14:43:16.6642176-04:00,2025-10-26T18:43:16.6642176Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.77032,-87.98854,7.31569,1.71961,9.92298,-15.22374,-0.34595,-1.3741,3.05661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,0d0ae2bf-6510-4e14-b4da-e43bf498c7ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2025-10-26,14:43:29.51,1,2,"Nigey, Bella",100000004074,Right,DEP_BLU_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,1,Bottom,0,1,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,62.17451,6.515008,2.599593,1375.950444,5.793968,6:15,1.77415,0.23331,6.58496,-37.44325,-6.15863,-0.71209,2.65485,1.76299,57.09754,-3.882474,2.406385,0.402566,,,,,,,,,,,,1.73618,-8.67835,0.38942,50,-0.15428,-4.31596,-93.00511,15.99572,1.48053,17.38297,-39.57453,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,aab59fb0-b29b-11f0-8ec5-a97c37129981,93.63056,5.07697,,,,,,,,,2025-10-26,18:43:29.51,2025-10-26T14:43:29.5143424-04:00,2025-10-26T18:43:29.5143424Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.41255,-90.42992,8.69148,1.78113,10.13297,-19.78726,-0.23372,-4.09663,0.74027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,8bfb705a-9c54-4843-965a-8df7620db0a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2025-10-26,14:43:42.65,1,3,"Nigey, Bella",100000004074,Right,DEP_BLU_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,1,Bottom,0,2,0,Dropball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,60.60221,6.844828,0.045916,1247.502388,13.364237,6:30,1.74088,0.30617,5.97585,-41.38179,-7.20563,-1.9441,2.56659,0.1727,55.46804,-4.464338,-0.473422,0.420759,,,,,,,,,,,,2.15311,-9.71154,-0.28203,50,-0.17607,-0.29818,-90.63429,16.16501,1.73771,16.916,-40.01196,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,b28c2790-b29b-11f0-8ec5-a97c37129981,89.58209,5.13418,,,,,,,,,2025-10-26,18:43:42.65,2025-10-26T14:43:42.6546688-04:00,2025-10-26T18:43:42.6546688Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.02179,-88.17878,8.458,1.74889,10.35689,-20.00598,-0.30701,-0.04594,0.86886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,9a4d8973-f4e6-4d17-8c26-704115012966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2025-10-26,14:43:56.72,1,4,"Nigey, Bella",100000004074,Right,DEP_BLU_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,1,Bottom,0,2,1,Fastball,,InPlay,Undefined,FlyBall,Out,1,0,,59.89004,5.907945,0.655047,1498.843944,101.239995,9:15,1.72549,0.21409,6.37522,-31.29195,2.32512,-7.76996,2.7614,-0.03087,55.65854,-2.76763,-1.445705,0.417303,57.27183,38.698128,3.459199,2059.681698,109.99641,45.72491,-0.88783,149.51911,146.3533,-2.027308,3.8691,9.17067,1.27181,0.00981,50,0.01276,-2.04798,-89.42051,13.68509,7.35302,14.06611,-31.15431,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,baec03b0-b29b-11f0-8ec5-a97c37129981,90.32392,4.23149,,,,50.20957,,2.39544,3.54163,0.06848,2025-10-26,18:43:56.72,2025-10-26T14:43:56.7289344-04:00,2025-10-26T18:43:56.7289344Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.62256,-87.29084,7.03305,1.72766,8.96819,-15.57716,-0.21598,-0.9347,3.67651,167.905115,2.3962,65.41645,-13.39318,2.70788,-0.36859,0.01563,-0.0003,0.00135,-0.0002,3.54132,52.52465,-15.85896,0.70782,-0.01615,-0.07642,0.04302,-0.00924,0.0007,0.06876,3.94665,-3.14068,0.8239,-0.11927,-0.00499,0.0053,-0.00073,3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,57ffa12b-7a45-4da4-aeec-ffc131fffded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2025-10-26,14:44:27.05,2,1,"Nigey, Bella",100000004074,Right,DEP_BLU_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,1,Bottom,1,0,0,Curveball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,60.58652,5.286317,2.261702,1568.721608,105.107214,9:30,1.76824,0.36086,6.40417,-29.9449,2.68091,-7.25764,2.53037,1.14545,56.573,-3.012341,0.29879,0.411104,,,,,,,,,,,,9.05036,1.96913,0.23614,50,0.20795,-4.55088,-90.37274,12.70465,7.46247,13.53697,-30.55041,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,cd029960-b29b-11f0-8ec5-a97c37129981,91.68582,4.01352,,,,,,,,,2025-10-26,18:44:27.05,2025-10-26T14:44:27.0597632-04:00,2025-10-26T18:44:27.0597632Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.59374,-88.34179,6.76848,1.77019,8.12118,-15.2752,-0.36264,-3.43129,3.73124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,422814ae-22a9-49ac-aae9-37788d32f7e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2025-10-26,14:44:45.32,2,2,"Nigey, Bella",100000004074,Right,DEP_BLU_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,1,Bottom,1,0,1,Riseball,,BallCalled,Undefined,Undefined,Undefined,0,0,,61.52646,8.950478,0.282461,1210.165859,2.370506,6:00,1.74054,0.2047,6.56012,-39.57132,-7.12772,-0.33445,3.95911,0.34949,55.83704,-2.003111,0.191872,0.409955,,,,,,,,,,,,0.48299,-10.66985,-0.13523,50,-0.78079,-0.49397,-91.70904,19.9319,0.39786,17.70224,-40.96317,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,d80ed0d0-b29b-11f0-8ec5-a97c37129981,91.94292,5.68942,,,,,,,,,2025-10-26,18:44:45.32,2025-10-26T14:44:45.3240320-04:00,2025-10-26T18:44:45.3240320Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.43703,-89.05256,8.85112,1.74905,13.78477,-20.48159,-0.20488,-0.43426,0.19893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2021cdef-ae56-4d26-a99c-510b4aaf3fa9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2025-10-26,14:45:03.82,2,3,"Nigey, Bella",100000004074,Right,DEP_BLU_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,1,Bottom,1,1,1,Fastball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,60.01495,5.331873,2.375516,1550.099206,115.526321,9:45,1.7095,0.31334,6.22933,-29.86628,3.81154,-6.37158,2.52302,1.24902,55.89688,-2.917306,0.661193,0.417679,58.88156,31.776206,-38.78909,3384.039287,70.80626,26.91199,-84.18111,146.70712,87.52021,-54.739402,2.845441,8.05382,3.12854,0.29362,50,0.16521,-4.55514,-89.54416,12.55756,6.49577,13.72934,-29.65073,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,e2ed8fa0-b29b-11f0-8ec5-a97c37129981,90.24249,4.11807,,,,32.10464,,2.88731,2.76753,-1.28015,2025-10-26,18:45:03.82,2025-10-26T14:45:03.8263808-04:00,2025-10-26T18:45:03.8263808Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.76862,-87.49195,6.86467,1.71103,8.12547,-14.82536,-0.3147,-3.58418,3.24788,131.457287,2.88732,57.22383,-16.49765,3.70698,-0.79079,0.15824,-0.02848,0.00368,-0.00023,2.76753,45.47706,-19.28402,1.56781,-0.28225,0.0464,-0.00633,0.00089,-7E-05,-1.28015,-45.99135,2.03538,-0.21364,0.00374,0.00562,-0.00149,0.00025,-2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,75ab5213-e775-4150-8a13-fb7c7ab9fc4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2025-10-26,14:45:27.57,2,4,"Nigey, Bella",100000004074,Right,DEP_BLU_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,1,Bottom,1,1,2,Changeup,,BallCalled,Undefined,Undefined,Undefined,0,0,,55.84493,4.320829,2.110568,1209.128682,20.82253,6:45,1.53628,0.31137,6.5447,-46.44341,-7.88402,-3.39646,0.31517,1.31962,51.87322,-8.554122,1.186011,0.446927,,,,,,,,,,,,4.67126,-9.99127,0.21784,50,0.04081,-3.50528,-83.93442,12.37688,3.23958,14.3073,-39.10315,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,f1256480-b29b-11f0-8ec5-a97c37129981,84.33694,3.97171,,,,,,,,,2025-10-26,18:45:27.57,2025-10-26T14:45:27.5799552-04:00,2025-10-26T18:45:27.5799552Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.45451,-81.59282,7.15365,1.54276,5.97707,-19.55158,-0.31247,-2.97507,1.61979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,81ad9480-7669-42e2-ab82-59b687c3146d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2025-10-26,14:45:45.03,2,5,"Nigey, Bella",100000004074,Right,DEP_BLU_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,1,Bottom,1,2,2,Changeup,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,52.79019,7.298104,2.447656,1239.523266,33.215862,7:00,1.52185,0.29544,6.87863,-51.40664,-8.52481,-6.38264,1.68663,1.24703,48.48319,-7.089831,0.700871,0.471312,,,,,,,,,,,,8.48764,-12.36453,0.36102,50,-0.82645,-4.15559,-79.04981,16.74853,5.19808,13.09173,-39.74647,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,fb833380-b29b-11f0-8ec5-a97c37129981,79.9735,4.30699,,,,,,,,,2025-10-26,18:45:45.03,2025-10-26T14:45:45.0390016-04:00,2025-10-26T18:45:45.0390016Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.12105,-76.71684,6.54586,1.52707,9.66564,-19.87324,-0.29698,-3.22928,2.59904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,4e6e21e9-be8e-40ef-b895-55ceef70b4c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2025-10-26,14:46:04.83,2,6,"Nigey, Bella",100000004074,Right,DEP_BLU_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,1,Bottom,1,2,2,Screwball,,BallCalled,Undefined,Undefined,Undefined,0,0,,60.29701,5.226292,2.393722,1305.400257,97.852536,9:15,1.63012,0.22635,6.25972,-31.89954,1.73071,-6.16646,2.2057,1.1891,55.64225,-3.607292,0.733041,0.417385,,,,,,,,,,,,7.73493,0.83803,0.37702,50,0.10139,-4.53225,-90.19159,12.63368,6.24306,15.57959,-31.49765,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,07583930-b29c-11f0-8ec5-a97c37129981,90.30622,4.65476,,,,,,,,,2025-10-26,18:46:04.83,2025-10-26T14:46:04.8357376-04:00,2025-10-26T18:46:04.8357376Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.73624,-87.87056,7.78979,1.634,7.94119,-15.74883,-0.22891,-3.60217,3.12153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3892921f-b358-465a-bb99-54cf359e7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2025-10-26,14:46:21.86,2,7,"Nigey, Bella",100000004074,Right,DEP_BLU_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,1,Bottom,1,2,2,Dropball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,61.67685,5.440097,2.144991,1267.233669,7.743628,6:15,1.70956,0.16273,6.50156,-40.23703,-8.63229,-1.28343,1.69979,1.36975,57.21109,-5.68648,1.796811,0.40462,,,,,,,,,,,,2.20362,-11.43607,0.35483,50,0.00932,-3.63509,-92.36016,14.61169,1.86786,16.15629,-41.86763,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,1171fa50-b29c-11f0-8ec5-a97c37129981,93.15514,4.46576,,,,,,,,,2025-10-26,18:46:21.86,2025-10-26T14:46:21.8609152-04:00,2025-10-26T18:46:21.8609152Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.49786,-89.96727,8.07814,1.71424,8.41073,-20.93381,-0.16307,-3.35844,0.93393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,d03ebd49-dd9c-42c0-90e6-9a78ff48593f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
